destport,protocol,tag
10,xnet,tag8
11,ipv6-nonxt,tag5
19,stp,tag8
11,cpnx,tag4
18,trunk-2,tag8
8,ipv4,tag7
3,ah,tag3
1,pim,tag9
13,nsh,tag8
6,iplt,tag4
2,wb-mon,tag1
12,crtp,tag5
10,gmtp,tag7
14,ipv6-icmp,tag4
14,sdrp,tag8
5,mpls-in-ip,tag2
14,swipe (deprecated),tag3
17,srp,tag1
1,min-ipv4,tag3
12,min-ipv4,tag4
11,ipip,tag10
1,iptm,tag9
4,wsn,tag9
19,rsvp,tag9
1,sctp,tag6
9,pnni,tag5
9,mfe-nsp,tag9
5,3pc,tag3
8,irtp,tag5
13,tcp,tag2
7,min-ipv4,tag8
2,wsn,tag10
16,rohc,tag4
7,irtp,tag6
10,ipv6-icmp,tag9
0,ipip,tag7
15,secure-vmtp,tag2
14,ippc,tag10
14,pup,tag8
1,min-ipv4,tag5
17,sat-expak,tag8
5,argus (deprecated),tag9
4,etherip,tag1
18,ifmp,tag3
14,aris,tag1
2,wb-expak,tag7
0,cftp,tag5
3,fire,tag10
17,eigrp,tag9
16,eigrp,tag3
12,cpnx,tag5
2,cbt,tag3
4,br-sat-mon,tag2
0,hip,tag6
11,icmp,tag6
10,trunk-1,tag9
10,rsvp,tag2
18,prm,tag8
3,esp,tag5
5,icmp,tag1
11,fc,tag1
8,sdrp,tag3
2,cpnx,tag4
13,sdrp,tag1
11,fire,tag5
15,wb-mon,tag9
16,sprite-rpc,tag7
19,stp,tag4
0,rdp,tag5
13,sprite-rpc,tag8
12,3pc,tag5
3,narp,tag7
6,tlsp,tag5
15,vmtp,tag2
3,pvp,tag8
6,smp,tag5
5,compaq-peer,tag4
11,ipv4,tag4
8,iso-ip,tag8
5,icmp,tag10
13,udplite,tag8
19,vrrp,tag5
4,sctp,tag4
3,larp,tag10
19,sm (deprecated),tag5
7,fire,tag1
9,sat-expak,tag9
2,nsh,tag9
8,eigrp,tag6
5,mtp,tag9
10,netblt,tag6
8,mfe-nsp,tag5
16,hip,tag3
15,fire,tag4
2,dgp,tag7
3,ipv6-opts,tag1
17,ptp,tag3
11,micp (deprecated),tag2
19,idrp,tag8
4,ifmp,tag7
19,ipv6-opts,tag3
6,idpr,tag6
14,ipv6-frag,tag5
6,esp,tag2
0,cpnx,tag5
11,pnni,tag10
0,iatp,tag5
1,xtp,tag1
19,ipip,tag4
17,ethernet,tag5
11,ipv6-route,tag9
7,min-ipv4,tag9
17,sat-mon,tag9
14,vmtp,tag8
11,ipv6-icmp,tag3
2,ospfigp,tag4
10,emcon,tag7
18,rvd,tag1
7,xns-idp,tag2
4,srp,tag9
12,i-nlsp,tag8
12,swipe (deprecated),tag5
16,ifmp,tag3
2,sdrp,tag4
19,hip,tag7
11,pnni,tag3
16,udp,tag5
16,etherip,tag8
13,argus (deprecated),tag10
1,mfe-nsp,tag10
1,rsvp,tag6
1,mobility header,tag3
19,min-ipv4,tag10
7,ipv6-icmp,tag6
7,ipip,tag4
2,emcon,tag1
8,dcn-meas,tag3
7,dsr,tag5
7,sm (deprecated),tag2
16,ipv6-frag,tag6
11,pim,tag10
11,ipip,tag9
5,leaf-2,tag8
9,hmp,tag4
1,igmp,tag8
14,dcn-meas,tag2
14,fire,tag2
14,secure-vmtp,tag9
9,emcon,tag6
5,tp++,tag9
8,cftp,tag5
1,scc-sp,tag9
3,udplite,tag5
15,chaos,tag3
6,pvp,tag9
2,merit-inp,tag9
8,wb-mon,tag9
3,pvp,tag7
19,xtp,tag6
17,wesp,tag4
2,sun-nd,tag6
0,fc,tag6
16,tcf,tag3
19,compaq-peer,tag3
5,xns-idp,tag1
5,sdrp,tag9
7,mtp,tag3
11,ipcv,tag3
10,sm (deprecated),tag1
6,isis over ipv4,tag8
5,iso-tp4,tag2
9,ipv6-nonxt,tag8
5,pup,tag10
17,idrp,tag6
16,ethernet,tag9
18,iplt,tag2
3,wb-mon,tag1
5,iplt,tag1
5,iso-tp4,tag1
14,ipv6-route,tag1
15,iatp,tag9
7,trunk-2,tag3
12,dsr,tag4
14,cbt,tag6
1,skip,tag8
1,ggp,tag8
13,ipip,tag10
3,mobility header,tag7
0,micp (deprecated),tag1
13,igmp,tag4
1,tp++,tag2
0,sm (deprecated),tag10
15,sprite-rpc,tag2
5,nsh,tag5
4,iatp,tag1
1,wesp,tag2
6,kryptolan,tag5
18,iplt,tag10
17,sctp,tag9
8,pim,tag5
12,bna,tag7
10,netblt,tag1
14,esp,tag3
11,isis over ipv4,tag7
8,micp (deprecated),tag5
0,nvp-ii,tag9
1,uti,tag4
3,iso-ip,tag6
16,ddx,tag5
4,3pc,tag10
16,i-nlsp,tag5
13,vines,tag2
18,wsn,tag10
10,rsvp,tag8
10,hmp,tag3
1,rdp,tag5
4,trunk-2,tag7
6,ipv6-nonxt,tag7
3,smp,tag8
13,sm (deprecated),tag6
15,sctp,tag3
1,qnx,tag6
13,gmtp,tag10
0,etherip,tag3
17,egp,tag6
11,ipv6,tag8
16,chaos,tag10
16,icmp,tag5
19,compaq-peer,tag9
19,xnet,tag10
8,pnni,tag2
8,ipx-in-ip,tag6
17,ddp,tag8
2,larp,tag9
16,iatp,tag3
16,pnni,tag9
10,pgm,tag2
16,manet,tag3
8,xnet,tag3
16,cbt,tag6
14,hopopt,tag6
15,srp,tag6
8,ipv4,tag9
16,wb-expak,tag4
13,st,tag7
9,crudp,tag8
11,stp,tag2
18,pvp,tag8
9,snp,tag8
6,uti,tag7
16,shim6,tag1
13,rsvp-e2e-ignore,tag2
19,min-ipv4,tag5
9,iplt,tag3
16,tcp,tag6
14,il,tag9
18,secure-vmtp,tag9
10,sat-mon,tag1
7,ax.25,tag9
15,mux,tag1
10,chaos,tag8
9,rsvp-e2e-ignore,tag5
3,xnet,tag9
0,hopopt,tag8
11,merit-inp,tag3
14,leaf-1,tag10
0,dcn-meas,tag2
10,isis over ipv4,tag4
1,stp,tag4
16,dccp,tag7
15,idpr-cmtp,tag2
10,mpls-in-ip,tag5
18,sscopmce,tag5
14,scc-sp,tag3
9,udplite,tag9
11,mobility header,tag10
3,sat-mon,tag5
6,dsr,tag4
5,shim6,tag1
8,ethernet,tag4
8,srp,tag10
6,dcn-meas,tag3
13,rsvp,tag3
19,udp,tag5
7,tcf,tag3
1,sctp,tag8
2,cbt,tag7
14,ipv6-icmp,tag5
1,pnni,tag10
7,tcp,tag7
1,argus (deprecated),tag2
7,aris,tag7
6,rohc,tag5
7,br-sat-mon,tag7
2,st,tag2
0,fire,tag1
14,l2tp,tag4
6,nvp-ii,tag6
15,ax.25,tag8
12,scps,tag3
13,iso-tp4,tag9
12,argus (deprecated),tag3
10,bna,tag4
7,min-ipv4,tag7
1,ipip,tag8
2,crtp,tag5
11,ddp,tag8
9,shim6,tag8
13,iso-ip,tag3
17,ax.25,tag7
14,visa,tag9
14,idrp,tag9
1,eigrp,tag6
17,nvp-ii,tag3
12,wsn,tag1
3,iso-tp4,tag6
3,chaos,tag5
9,ipcomp,tag9
7,i-nlsp,tag5
2,prm,tag5
18,vrrp,tag5
6,kryptolan,tag10
16,sprite-rpc,tag5
18,leaf-2,tag7
17,ddx,tag1
9,tlsp,tag7
13,pim,tag5
15,ipv6-nonxt,tag8
5,cpnx,tag4
9,nsh,tag8
6,gmtp,tag4
3,trunk-2,tag2
6,fc,tag7
10,dsr,tag1
12,pgm,tag2
9,crudp,tag5
3,mtp,tag7
18,iplt,tag4
4,iptm,tag7
5,ifmp,tag7
16,crtp,tag9
1,gmtp,tag5
1,swipe (deprecated),tag5
4,ipip,tag2
1,narp,tag2
6,leaf-2,tag7
4,sps,tag7
6,sps,tag6
16,micp (deprecated),tag9
13,vrrp,tag7
8,rsvp,tag1
19,emcon,tag5
9,st,tag5
3,cbt,tag1
15,iptm,tag8
8,ipv6-icmp,tag7
19,crtp,tag2
17,wsn,tag6
13,cftp,tag5
6,cbt,tag2
12,compaq-peer,tag1
3,tcf,tag7
14,crtp,tag4
13,manet,tag7
0,pnni,tag3
0,ipv6-opts,tag7
19,wesp,tag2
11,etherip,tag9
11,shim6,tag2
16,igmp,tag2
2,tcp,tag1
19,srp,tag6
9,scps,tag7
9,bbn-rcc-mon,tag6
14,ifmp,tag4
1,irtp,tag7
1,narp,tag5
5,sat-expak,tag8
5,wsn,tag7
7,fire,tag6
16,ipv6-route,tag4
18,sdrp,tag9
18,sprite-rpc,tag8
15,dsr,tag4
6,vines,tag10
11,netblt,tag4
11,ospfigp,tag7
0,st,tag2
7,ipcomp,tag4
1,sat-mon,tag3
5,compaq-peer,tag5
1,tcp,tag10
0,tcf,tag10
6,ipv6,tag10
18,fc,tag9
14,merit-inp,tag6
10,ah,tag4
12,sprite-rpc,tag9
10,rvd,tag6
19,mpls-in-ip,tag5
0,mobility header,tag7
6,smp,tag4
17,ggp,tag4
6,ipcv,tag8
3,stp,tag8
5,netblt,tag6
17,cphb,tag2
16,sctp,tag6
6,mux,tag8
17,a/n,tag4
17,tcp,tag9
3,mux,tag8
7,tcf,tag2
12,merit-inp,tag9
1,pup,tag9
7,crudp,tag7
11,netblt,tag1
4,narp,tag3
17,narp,tag10
8,esp,tag8
0,tp++,tag3
9,ipv6-nonxt,tag2
2,bna,tag4
17,xnet,tag8
15,skip,tag4
10,dgp,tag4
9,kryptolan,tag4
12,dgp,tag8
4,sprite-rpc,tag7
14,mpls-in-ip,tag1
13,ippc,tag3
16,chaos,tag8
11,bbn-rcc-mon,tag3
1,idpr-cmtp,tag2
18,stp,tag1
6,idrp,tag1
3,bbn-rcc-mon,tag3
15,srp,tag9
6,leaf-1,tag1
15,ipv6-nonxt,tag4
11,sm (deprecated),tag5
9,sat-mon,tag5
15,ifmp,tag5
11,sctp,tag3
4,irtp,tag3
4,dsr,tag3
3,sps,tag7
12,rohc,tag5
2,scc-sp,tag4
14,rsvp,tag4
16,ipip,tag6
9,ipv6-icmp,tag10
17,cpnx,tag1
16,aris,tag1
5,irtp,tag1
18,isis over ipv4,tag3
15,igp,tag10
17,micp (deprecated),tag6
15,rohc,tag1
13,ipcv,tag2
11,ipv6-icmp,tag7
7,prm,tag6
3,kryptolan,tag1
2,eigrp,tag2
10,br-sat-mon,tag9
19,fire,tag9
5,nvp-ii,tag3
10,wsn,tag10
8,xtp,tag3
7,ggp,tag6
3,pvp,tag4
4,min-ipv4,tag4
9,ddp,tag9
14,narp,tag9
5,narp,tag1
18,bna,tag1
1,dsr,tag3
7,rvd,tag5
4,hip,tag10
3,sps,tag8
16,idpr-cmtp,tag5
1,ipv6-nonxt,tag7
4,sdrp,tag5
8,xtp,tag9
5,shim6,tag3
10,wesp,tag2
18,mtp,tag1
18,trunk-2,tag10
17,leaf-2,tag9
19,ipv6-route,tag4
17,emcon,tag1
10,stp,tag10
14,scps,tag5
18,dccp,tag5
10,udplite,tag1
2,min-ipv4,tag3
12,secure-vmtp,tag10
11,ax.25,tag6
6,micp (deprecated),tag4
1,argus (deprecated),tag8
19,trunk-1,tag6
9,iatp,tag8
1,bbn-rcc-mon,tag7
9,irtp,tag3
13,visa,tag9
15,qnx,tag4
17,ipv6-icmp,tag4
15,pnni,tag8
5,smp,tag10
3,micp (deprecated),tag10
6,ospfigp,tag5
18,rdp,tag4
1,hip,tag8
18,tp++,tag9
7,wesp,tag3
3,smp,tag2
8,manet,tag2
7,wesp,tag8
17,fire,tag5
17,ipcomp,tag9
18,xtp,tag3
15,stp,tag3
12,chaos,tag9
8,br-sat-mon,tag8
18,ippc,tag4
5,ipv6-nonxt,tag9
2,crudp,tag6
11,ah,tag7
13,swipe (deprecated),tag4
14,tcp,tag9
7,narp,tag6
4,iplt,tag3
3,cpnx,tag8
11,sat-expak,tag9
12,nsh,tag10
5,emcon,tag3
7,ipv6,tag4
2,wesp,tag1
9,ifmp,tag2
3,sun-nd,tag9
19,ipcomp,tag2
0,mfe-nsp,tag8
19,shim6,tag3
5,vrrp,tag3
10,ddp,tag3
1,mux,tag9
15,secure-vmtp,tag1
13,secure-vmtp,tag10
9,emcon,tag4
11,sps,tag10
7,iso-tp4,tag1
19,a/n,tag3
4,larp,tag8
5,ifmp,tag2
11,aggfrag,tag1
6,ax.25,tag4
17,ipv6-nonxt,tag8
5,hopopt,tag7
11,srp,tag3
4,min-ipv4,tag2
12,ifmp,tag4
6,kryptolan,tag2
8,uti,tag2
14,crtp,tag7
17,sscopmce,tag6
8,vmtp,tag10
9,qnx,tag6
13,igmp,tag8
3,sat-mon,tag6
14,iso-tp4,tag1
19,pup,tag8
14,argus (deprecated),tag7
1,argus (deprecated),tag10
7,stp,tag7
3,ax.25,tag6
11,sctp,tag5
15,mtp,tag8
10,bbn-rcc-mon,tag6
16,sat-expak,tag2
2,snp,tag4
16,igmp,tag1
8,iso-tp4,tag2
5,snp,tag8
0,emcon,tag7
7,iplt,tag4
4,mtp,tag1
18,dsr,tag8
14,sm (deprecated),tag9
6,hopopt,tag2
9,crudp,tag7
7,ipv6-frag,tag5
0,idrp,tag5
8,bbn-rcc-mon,tag10
10,ipv6,tag4
12,gre,tag8
12,ipv4,tag10
13,iso-tp4,tag4
0,idrp,tag10
0,ipcv,tag5
9,aris,tag2
11,tcf,tag5
2,ah,tag2
11,sctp,tag2
15,ipv6-frag,tag5
10,bna,tag9
19,aggfrag,tag4
9,igp,tag5
6,mux,tag1
0,prm,tag4
19,scps,tag3
9,idpr-cmtp,tag2
14,aggfrag,tag2
15,bbn-rcc-mon,tag1
6,sctp,tag2
18,mux,tag10
16,pup,tag5
16,bbn-rcc-mon,tag1
10,igmp,tag7
14,vmtp,tag3
6,rvd,tag3
10,cphb,tag4
18,wb-expak,tag7
14,idpr-cmtp,tag8
2,icmp,tag8
6,scps,tag6
16,gmtp,tag8
2,idpr,tag6
2,cphb,tag6
14,wb-expak,tag7
19,cftp,tag6
14,vrrp,tag9
3,sctp,tag8
1,br-sat-mon,tag5
8,idpr,tag6
1,dcn-meas,tag5
9,bbn-rcc-mon,tag8
4,tp++,tag7
7,fire,tag5
4,dsr,tag1
1,mpls-in-ip,tag9
7,wesp,tag4
14,leaf-2,tag6
14,narp,tag8
17,leaf-2,tag2
5,pim,tag3
13,ax.25,tag10
6,ipv6-nonxt,tag9
2,pup,tag1
16,nsh,tag5
4,emcon,tag3
4,mux,tag5
19,tp++,tag10
8,rsvp-e2e-ignore,tag3
16,netblt,tag7
11,cbt,tag6
13,trunk-2,tag6
4,vines,tag10
15,br-sat-mon,tag6
4,nvp-ii,tag4
1,bbn-rcc-mon,tag2
4,mux,tag6
1,aggfrag,tag6
0,dcn-meas,tag6
18,qnx,tag9
15,ddp,tag3
5,rohc,tag10
5,bbn-rcc-mon,tag3
1,idpr,tag4
19,igmp,tag4
13,srp,tag8
1,visa,tag2
2,l2tp,tag6
7,scc-sp,tag10
19,bna,tag10
19,xns-idp,tag2
7,isis over ipv4,tag3
15,bna,tag10
10,tlsp,tag4
5,ipv6-opts,tag3
7,dccp,tag10
12,swipe (deprecated),tag3
6,sun-nd,tag3
0,l2tp,tag4
3,pup,tag4
0,scps,tag2
19,mux,tag10
10,i-nlsp,tag4
15,iso-tp4,tag4
7,sprite-rpc,tag3
17,dccp,tag3
12,udplite,tag4
9,nsfnet-igp,tag5
2,rsvp-e2e-ignore,tag7
10,leaf-2,tag6
15,ipcv,tag1
6,wesp,tag8
12,dsr,tag6
1,udp,tag5
2,srp,tag10
1,sm (deprecated),tag8
15,xtp,tag10
14,gre,tag1
19,hip,tag4
0,xtp,tag8
12,crudp,tag2
6,wb-expak,tag3
19,hopopt,tag2
16,ipcv,tag5
14,xnet,tag10
18,bna,tag9
18,ddp,tag5
14,rsvp,tag8
18,dccp,tag9
16,aggfrag,tag1
19,mtp,tag1
13,ippc,tag10
0,etherip,tag9
3,ipcv,tag7
2,ptp,tag7
10,fc,tag5
7,micp (deprecated),tag7
16,narp,tag6
18,idpr-cmtp,tag3
18,ipx-in-ip,tag6
10,swipe (deprecated),tag10
1,pnni,tag8
1,ethernet,tag2
17,rdp,tag8
0,hopopt,tag1
9,ipv4,tag9
13,emcon,tag5
4,ah,tag3
9,idrp,tag1
5,crtp,tag5
7,i-nlsp,tag8
3,aggfrag,tag1
5,gre,tag10
13,secure-vmtp,tag3
10,hopopt,tag8
9,esp,tag1
3,ifmp,tag5
8,iptm,tag7
7,ipv6,tag7
17,shim6,tag7
17,qnx,tag1
6,leaf-2,tag8
7,ipip,tag8
18,ptp,tag1
13,wesp,tag5
14,crudp,tag2
17,ipv4,tag10
14,mtp,tag10
4,ippc,tag9
13,narp,tag1
11,rvd,tag7
6,tcf,tag6
2,gre,tag7
1,mfe-nsp,tag8
18,idpr,tag9
7,rsvp,tag9
0,vrrp,tag8
19,vmtp,tag5
7,ospfigp,tag2
13,bbn-rcc-mon,tag7
14,aris,tag9
18,tp++,tag6
7,rvd,tag7
4,scc-sp,tag2
15,nsh,tag2
18,micp (deprecated),tag10
1,mpls-in-ip,tag1
1,trunk-1,tag10
10,wb-expak,tag9
18,iso-tp4,tag6
6,merit-inp,tag1
11,ipcomp,tag9
11,ax.25,tag3
17,udplite,tag5
7,sm (deprecated),tag10
3,fc,tag2
1,isis over ipv4,tag10
6,fc,tag4
11,ipv6-nonxt,tag2
2,ptp,tag9
13,br-sat-mon,tag4
11,shim6,tag5
1,rsvp,tag4
4,etherip,tag4
2,bna,tag3
1,ddx,tag6
18,sat-expak,tag4
1,stp,tag1
13,emcon,tag7
3,dccp,tag5
2,st,tag1
15,sdrp,tag4
9,tcf,tag8
19,ah,tag4
16,hip,tag8
3,ipx-in-ip,tag4
16,mfe-nsp,tag8
16,trunk-2,tag4
4,stp,tag9
18,pup,tag8
5,sctp,tag9
17,igmp,tag10
3,ggp,tag10
0,iatp,tag3
10,shim6,tag10
5,hip,tag1
8,dsr,tag10
11,micp (deprecated),tag9
13,cphb,tag1
10,ospfigp,tag4
12,nsfnet-igp,tag4
16,shim6,tag9
11,idrp,tag6
11,argus (deprecated),tag7
15,cftp,tag1
11,iptm,tag8
14,ipv6,tag1
5,nvp-ii,tag10
18,ifmp,tag7
5,encap,tag3
1,pgm,tag10
10,cftp,tag10
13,secure-vmtp,tag8
0,sat-expak,tag9
5,udplite,tag8
12,emcon,tag7
5,netblt,tag1
0,sat-mon,tag6
13,tcf,tag9
18,udplite,tag4
7,xnet,tag10
6,scc-sp,tag5
10,ipv6-route,tag4
10,ax.25,tag2
7,pnni,tag6
2,fire,tag9
0,stp,tag4
10,sat-mon,tag5
7,wb-expak,tag2
4,rvd,tag8
8,pipe,tag5
2,cftp,tag1
1,ipv6-nonxt,tag3
3,igmp,tag2
5,ipv6-opts,tag4
6,swipe (deprecated),tag10
15,tp++,tag3
11,stp,tag9
10,ippc,tag2
19,st,tag2
4,leaf-1,tag8
15,vines,tag10
5,igp,tag7
0,swipe (deprecated),tag3
19,leaf-2,tag2
6,l2tp,tag4
6,bna,tag9
2,shim6,tag3
16,sun-nd,tag9
5,uti,tag2
1,ah,tag4
7,irtp,tag3
13,dccp,tag8
9,snp,tag1
4,xnet,tag1
14,micp (deprecated),tag2
12,smp,tag6
13,dgp,tag7
13,wsn,tag3
9,skip,tag10
9,argus (deprecated),tag3
6,pup,tag5
6,igmp,tag10
8,hopopt,tag1
14,emcon,tag3
16,tcf,tag7
3,trunk-2,tag4
19,ipx-in-ip,tag4
17,larp,tag10
13,ipcomp,tag5
3,ipcv,tag4
2,idpr-cmtp,tag5
15,leaf-2,tag2
5,l2tp,tag2
1,i-nlsp,tag9
0,br-sat-mon,tag1
8,ggp,tag6
13,ifmp,tag9
12,trunk-1,tag8
0,irtp,tag3
3,manet,tag2
11,dcn-meas,tag3
16,aris,tag5
6,ptp,tag7
14,stp,tag9
4,vmtp,tag5
14,srp,tag10
19,ipv6-route,tag9
10,mpls-in-ip,tag9
2,larp,tag6
8,prm,tag8
0,mobility header,tag10
11,wb-mon,tag10
1,sctp,tag5
0,netblt,tag3
0,tcf,tag3
4,ipip,tag1
7,netblt,tag10
12,merit-inp,tag10
6,ippc,tag1
14,cphb,tag4
5,trunk-2,tag9
1,ipcomp,tag4
8,ipv4,tag8
18,a/n,tag2
19,irtp,tag7
12,pup,tag3
11,3pc,tag3
14,vrrp,tag6
7,ax.25,tag4
9,isis over ipv4,tag6
4,mtp,tag6
2,trunk-1,tag3
14,sdrp,tag1
6,secure-vmtp,tag5
2,pvp,tag4
6,bna,tag6
11,ddx,tag3
13,crudp,tag8
15,xtp,tag1
14,rsvp-e2e-ignore,tag2
6,cpnx,tag5
17,crtp,tag8
11,xnet,tag10
7,i-nlsp,tag2
9,crtp,tag3
0,ifmp,tag8
14,hip,tag5
11,vmtp,tag5
9,idpr-cmtp,tag8
9,leaf-1,tag5
2,sprite-rpc,tag7
16,cpnx,tag5
16,tp++,tag1
12,shim6,tag10
7,pgm,tag9
2,prm,tag10
8,l2tp,tag4
5,isis over ipv4,tag6
3,merit-inp,tag10
9,pim,tag6
18,xnet,tag7
14,pup,tag1
16,crtp,tag2
3,a/n,tag10
14,qnx,tag3
13,rvd,tag7
11,eigrp,tag7
2,pgm,tag8
18,fire,tag4
7,vines,tag3
7,ah,tag3
9,iatp,tag9
8,irtp,tag10
0,chaos,tag9
14,il,tag5
4,irtp,tag6
6,hmp,tag1
16,br-sat-mon,tag8
7,sps,tag8
8,leaf-1,tag7
16,vines,tag2
11,st,tag8
14,idpr,tag4
14,dgp,tag8
8,igp,tag1
19,rohc,tag8
1,emcon,tag8
15,xnet,tag8
15,ipcv,tag9
18,nvp-ii,tag5
2,egp,tag10
18,vrrp,tag2
18,dgp,tag7
16,st,tag3
3,uti,tag1
11,mtp,tag9
6,a/n,tag6
4,pgm,tag7
0,manet,tag6
6,igp,tag6
2,crudp,tag3
1,vines,tag2
13,xtp,tag9
12,dcn-meas,tag1
5,trunk-2,tag4
1,ipv6-frag,tag3
1,xtp,tag5
14,ipv6-nonxt,tag2
2,hopopt,tag8
0,compaq-peer,tag4
12,ipv6-icmp,tag4
8,igmp,tag8
7,icmp,tag8
1,tcf,tag9
14,aggfrag,tag7
6,iptm,tag6
14,hopopt,tag1
2,rvd,tag4
15,ipcv,tag4
2,ipip,tag8
7,ipcv,tag2
3,iatp,tag8
17,bna,tag6
6,mfe-nsp,tag2
5,crtp,tag6
6,a/n,tag7
9,rohc,tag2
2,shim6,tag4
0,tlsp,tag3
19,snp,tag6
18,sprite-rpc,tag5
17,netblt,tag5
1,a/n,tag3
18,tcp,tag8
3,rdp,tag5
16,sun-nd,tag4
19,mpls-in-ip,tag3
8,iatp,tag8
15,scc-sp,tag7
13,etherip,tag5
3,stp,tag1
13,crudp,tag4
5,netblt,tag3
3,swipe (deprecated),tag9
18,manet,tag3
13,micp (deprecated),tag4
10,iptm,tag2
16,wesp,tag2
10,nsh,tag10
5,mtp,tag2
2,chaos,tag8
3,swipe (deprecated),tag10
15,leaf-2,tag4
11,shim6,tag6
0,trunk-2,tag2
6,shim6,tag5
7,prm,tag2
11,secure-vmtp,tag4
18,visa,tag8
7,rohc,tag6
11,ipip,tag1
9,shim6,tag9
4,ptp,tag10
18,emcon,tag7
12,hmp,tag6
17,pim,tag4
1,ippc,tag9
7,smp,tag9
6,wb-mon,tag8
9,iso-tp4,tag7
12,tcf,tag3
9,wsn,tag10
16,leaf-1,tag4
10,pvp,tag5
2,scc-sp,tag7
