destport,protocol,tag
18,emcon,tag8
1,hopopt,tag1
17,cftp,tag7
6,mobility header,tag10
1,rohc,tag5
5,xns-idp,tag8
18,gre,tag4
14,ipv6-opts,tag5
15,isis over ipv4,tag3
15,ptp,tag3
12,sdrp,tag2
10,secure-vmtp,tag4
4,idrp,tag5
19,a/n,tag10
18,scc-sp,tag7
5,nsfnet-igp,tag2
17,wb-mon,tag3
16,emcon,tag4
8,compaq-peer,tag1
0,ax.25,tag4
17,nsh,tag10
5,ipx-in-ip,tag10
15,icmp,tag8
3,prm,tag3
4,wsn,tag2
17,wesp,tag4
9,ipv4,tag6
4,ptp,tag5
18,pnni,tag5
14,esp,tag9
2,argus (deprecated),tag5
10,micp (deprecated),tag6
4,dcn-meas,tag2
9,ipv4,tag3
7,trunk-1,tag5
16,icmp,tag3
14,iso-ip,tag5
12,shim6,tag1
18,secure-vmtp,tag3
17,rohc,tag10
1,ipx-in-ip,tag10
2,udplite,tag5
3,netblt,tag8
1,crtp,tag3
7,mpls-in-ip,tag10
16,wsn,tag2
14,cftp,tag8
4,rvd,tag8
11,sctp,tag8
17,xnet,tag3
10,ptp,tag4
17,ipcv,tag2
7,ipv4,tag2
4,gre,tag1
11,pgm,tag7
11,leaf-1,tag6
12,ipcomp,tag9
13,skip,tag8
12,iplt,tag1
8,hip,tag7
4,rohc,tag3
0,eigrp,tag5
10,chaos,tag4
7,shim6,tag8
5,pup,tag8
17,ipcv,tag5
17,bna,tag6
17,rvd,tag7
0,visa,tag8
7,prm,tag10
4,qnx,tag6
7,ipv6,tag3
4,sscopmce,tag4
8,merit-inp,tag3
16,ipcomp,tag8
8,nsfnet-igp,tag3
9,min-ipv4,tag9
13,a/n,tag5
11,sprite-rpc,tag10
16,xnet,tag2
6,cphb,tag4
2,visa,tag3
17,il,tag8
18,crudp,tag3
16,mobility header,tag10
1,pnni,tag1
2,dsr,tag7
13,iso-ip,tag5
4,chaos,tag1
12,aggfrag,tag9
3,hip,tag7
14,gre,tag1
4,dcn-meas,tag4
1,ipip,tag8
17,igmp,tag2
7,ethernet,tag1
6,scps,tag7
5,bbn-rcc-mon,tag9
19,wsn,tag10
16,eigrp,tag6
1,micp (deprecated),tag7
0,mfe-nsp,tag9
1,fc,tag1
4,scps,tag8
9,rdp,tag8
11,sat-mon,tag1
7,merit-inp,tag10
2,ipv6,tag9
6,ptp,tag2
6,kryptolan,tag8
2,ipv6-route,tag4
5,ospfigp,tag1
1,wesp,tag1
19,nsh,tag6
2,sdrp,tag8
5,swipe (deprecated),tag1
1,ipv6-frag,tag7
8,argus (deprecated),tag1
15,secure-vmtp,tag3
1,cpnx,tag10
7,vmtp,tag3
8,tlsp,tag9
15,ethernet,tag1
17,idpr-cmtp,tag9
13,xns-idp,tag2
3,ddp,tag2
3,trunk-2,tag6
12,ipv6-icmp,tag3
19,sctp,tag9
12,wsn,tag3
1,dsr,tag2
8,trunk-2,tag1
4,egp,tag2
15,chaos,tag6
9,xtp,tag3
9,ipcv,tag6
11,ggp,tag9
11,mobility header,tag1
19,dcn-meas,tag7
5,ptp,tag7
0,dsr,tag6
9,dsr,tag3
2,eigrp,tag4
2,st,tag1
7,manet,tag10
5,nsfnet-igp,tag8
5,ipv6-icmp,tag4
17,iso-ip,tag4
8,pvp,tag9
7,ipv6-opts,tag2
15,vmtp,tag9
15,emcon,tag1
10,kryptolan,tag9
19,fire,tag5
9,dgp,tag9
15,kryptolan,tag10
19,uti,tag10
2,larp,tag7
16,egp,tag10
12,ipv4,tag2
5,gre,tag5
2,aggfrag,tag9
13,isis over ipv4,tag8
3,ax.25,tag3
5,igp,tag2
0,a/n,tag9
11,hopopt,tag2
0,pvp,tag4
15,pim,tag3
0,idpr-cmtp,tag8
1,igmp,tag9
14,kryptolan,tag5
18,etherip,tag1
18,gre,tag5
7,gmtp,tag7
6,rsvp,tag1
2,pgm,tag9
14,iptm,tag7
9,aris,tag6
0,rohc,tag7
7,gre,tag5
7,gre,tag4
12,sctp,tag8
3,mfe-nsp,tag4
1,sps,tag1
7,wesp,tag7
1,a/n,tag1
18,pim,tag7
4,ipv6-icmp,tag6
4,sm (deprecated),tag9
5,st,tag2
10,snp,tag6
14,br-sat-mon,tag2
3,ipv6-icmp,tag6
6,ipv6-icmp,tag1
14,tcf,tag4
5,trunk-1,tag10
2,hopopt,tag5
0,igp,tag7
10,hip,tag3
16,vrrp,tag9
5,srp,tag10
18,nsh,tag6
8,ah,tag8
2,vrrp,tag4
6,udplite,tag8
0,wb-expak,tag1
10,ipv6,tag9
10,xns-idp,tag5
4,ipx-in-ip,tag4
9,smp,tag4
13,kryptolan,tag8
4,udp,tag1
3,ipv6-nonxt,tag8
15,i-nlsp,tag5
17,bna,tag1
14,hmp,tag6
6,iso-tp4,tag2
13,dsr,tag5
11,st,tag3
6,ipip,tag1
7,egp,tag4
11,udp,tag10
12,ipv6-nonxt,tag3
11,ddx,tag4
1,pnni,tag7
18,ippc,tag3
12,iatp,tag5
8,il,tag9
18,rvd,tag2
11,argus (deprecated),tag10
13,min-ipv4,tag5
10,mpls-in-ip,tag6
2,ipip,tag1
3,igmp,tag3
3,tp++,tag5
4,skip,tag8
13,larp,tag2
8,iptm,tag6
5,leaf-2,tag1
13,igmp,tag7
18,mfe-nsp,tag7
8,srp,tag3
12,srp,tag4
10,micp (deprecated),tag4
2,udplite,tag9
4,wsn,tag5
18,rvd,tag4
5,visa,tag7
12,xns-idp,tag6
19,merit-inp,tag5
4,mpls-in-ip,tag8
4,nvp-ii,tag1
2,visa,tag5
9,trunk-2,tag10
0,tcf,tag7
18,ethernet,tag5
0,a/n,tag7
10,rsvp-e2e-ignore,tag10
11,tp++,tag2
18,netblt,tag4
8,pnni,tag4
1,min-ipv4,tag10
0,a/n,tag5
5,mobility header,tag6
17,mfe-nsp,tag6
4,sscopmce,tag1
6,min-ipv4,tag10
17,bbn-rcc-mon,tag1
4,mpls-in-ip,tag5
1,pup,tag7
13,xtp,tag2
3,ddx,tag2
15,prm,tag1
1,hopopt,tag10
19,ax.25,tag1
3,fire,tag8
13,wb-expak,tag5
17,argus (deprecated),tag4
14,ddp,tag4
17,ipv6,tag6
15,vrrp,tag10
8,visa,tag1
11,icmp,tag7
19,ah,tag2
8,crtp,tag7
3,ggp,tag6
8,swipe (deprecated),tag10
5,pup,tag4
8,ah,tag1
5,compaq-peer,tag3
12,xtp,tag4
18,chaos,tag5
4,sat-expak,tag4
17,gre,tag7
16,xns-idp,tag5
7,ipv6-nonxt,tag6
7,sdrp,tag2
9,cbt,tag1
14,ddp,tag8
7,iplt,tag1
18,tcp,tag9
0,pnni,tag8
17,argus (deprecated),tag7
13,nvp-ii,tag10
10,swipe (deprecated),tag2
14,ipv6-icmp,tag9
4,cpnx,tag5
10,vmtp,tag6
14,srp,tag5
19,3pc,tag5
13,st,tag5
7,skip,tag3
12,br-sat-mon,tag6
0,emcon,tag2
10,vines,tag7
3,argus (deprecated),tag3
18,mobility header,tag6
10,nsfnet-igp,tag5
7,ipip,tag7
15,pim,tag6
5,iso-ip,tag10
1,pgm,tag10
5,ipv4,tag6
1,smp,tag6
19,mobility header,tag8
15,ipcomp,tag1
16,iatp,tag10
12,crudp,tag8
14,tlsp,tag2
1,pim,tag10
16,tcp,tag5
6,ipv6-opts,tag8
6,pim,tag4
7,ipv6,tag5
2,ah,tag3
12,trunk-1,tag3
18,cbt,tag8
8,kryptolan,tag9
1,aggfrag,tag7
18,rvd,tag7
18,aggfrag,tag3
1,a/n,tag10
13,min-ipv4,tag2
13,esp,tag8
14,ipv6-route,tag7
10,cpnx,tag6
0,rvd,tag3
9,manet,tag4
1,dsr,tag5
8,vines,tag2
3,dccp,tag6
17,nsh,tag1
9,l2tp,tag10
2,egp,tag8
15,ah,tag6
12,ptp,tag2
9,ipv6-route,tag1
16,dccp,tag10
11,sps,tag5
19,tlsp,tag8
5,br-sat-mon,tag3
0,argus (deprecated),tag10
0,qnx,tag3
3,ippc,tag2
19,fire,tag8
2,leaf-2,tag7
17,scc-sp,tag3
3,ipip,tag2
16,dccp,tag5
2,pvp,tag6
14,pnni,tag6
2,micp (deprecated),tag9
10,compaq-peer,tag10
14,ipv6-route,tag9
12,irtp,tag4
16,a/n,tag10
18,aris,tag9
12,tcf,tag5
11,il,tag5
6,stp,tag1
10,igmp,tag9
1,idpr,tag7
1,cpnx,tag5
15,ipv4,tag1
6,gmtp,tag7
12,ggp,tag3
7,leaf-1,tag9
1,pup,tag1
1,visa,tag7
8,dccp,tag7
5,xns-idp,tag3
11,uti,tag8
5,ddp,tag6
1,etherip,tag2
8,idpr-cmtp,tag5
13,aggfrag,tag6
8,xns-idp,tag8
15,qnx,tag4
1,ipv6-nonxt,tag10
12,ospfigp,tag1
3,iplt,tag4
16,skip,tag5
8,ethernet,tag1
15,rvd,tag10
2,smp,tag5
8,pgm,tag4
16,wb-expak,tag10
11,iso-ip,tag5
12,mfe-nsp,tag9
15,vrrp,tag6
6,icmp,tag5
3,wb-expak,tag2
7,sprite-rpc,tag5
1,pipe,tag5
6,xtp,tag6
10,mfe-nsp,tag8
2,emcon,tag5
18,ipv6-route,tag9
17,skip,tag7
10,iso-tp4,tag6
7,vrrp,tag3
5,aggfrag,tag2
10,manet,tag3
17,snp,tag9
11,rsvp-e2e-ignore,tag8
5,uti,tag1
8,swipe (deprecated),tag9
2,xtp,tag2
5,crudp,tag10
2,min-ipv4,tag9
12,emcon,tag5
18,cphb,tag3
19,ippc,tag5
7,pnni,tag2
16,min-ipv4,tag3
14,wsn,tag4
9,trunk-1,tag9
5,dgp,tag10
15,chaos,tag2
10,scc-sp,tag9
5,ipx-in-ip,tag3
3,idrp,tag4
5,sdrp,tag8
19,ippc,tag9
15,iptm,tag4
14,aris,tag9
12,ipv6-icmp,tag5
4,cftp,tag9
9,hopopt,tag4
1,compaq-peer,tag5
8,icmp,tag9
12,ipv6-frag,tag2
14,shim6,tag2
5,wb-mon,tag5
19,ipv6-frag,tag3
1,pnni,tag4
13,sps,tag9
7,ipv6,tag7
18,leaf-2,tag7
9,ipv6-nonxt,tag2
3,udplite,tag5
13,secure-vmtp,tag8
6,secure-vmtp,tag2
11,qnx,tag8
1,uti,tag6
16,nvp-ii,tag9
0,ipcv,tag8
9,fc,tag8
15,ddp,tag4
16,manet,tag10
12,ah,tag10
15,narp,tag10
0,uti,tag6
0,tcf,tag1
8,iatp,tag1
17,dcn-meas,tag4
3,ipv6-route,tag7
13,sscopmce,tag4
14,skip,tag6
10,rsvp-e2e-ignore,tag9
3,ggp,tag3
16,a/n,tag1
19,idpr,tag2
8,hmp,tag10
18,igp,tag6
16,esp,tag6
4,merit-inp,tag6
18,ax.25,tag8
19,gre,tag4
16,mfe-nsp,tag4
12,shim6,tag10
6,wesp,tag1
9,iso-ip,tag3
17,sat-expak,tag5
16,uti,tag8
10,i-nlsp,tag4
16,scps,tag3
6,wesp,tag6
6,cbt,tag8
10,igp,tag2
19,trunk-2,tag6
6,tlsp,tag10
1,prm,tag9
17,rsvp,tag10
17,srp,tag3
18,bbn-rcc-mon,tag8
4,gre,tag4
11,ipcv,tag5
4,ptp,tag7
11,mpls-in-ip,tag8
0,stp,tag1
3,ipv6-frag,tag4
16,nsh,tag6
3,uti,tag5
1,ddx,tag8
5,manet,tag7
6,cbt,tag9
17,rvd,tag8
19,xns-idp,tag4
5,leaf-2,tag5
10,dccp,tag2
8,pipe,tag6
13,tlsp,tag3
0,xtp,tag3
4,pipe,tag3
8,snp,tag5
12,ospfigp,tag7
18,gmtp,tag8
0,kryptolan,tag2
13,iptm,tag6
15,xnet,tag8
0,ipv6-nonxt,tag5
3,tcf,tag6
1,wb-expak,tag5
3,vines,tag6
8,mobility header,tag2
15,etherip,tag10
4,iptm,tag5
3,prm,tag10
13,secure-vmtp,tag9
5,ipv6,tag9
15,ax.25,tag1
8,sdrp,tag9
18,ipv6-route,tag10
3,udp,tag6
0,rvd,tag2
18,hopopt,tag2
13,cphb,tag9
9,scc-sp,tag5
19,wsn,tag8
12,ax.25,tag3
12,shim6,tag7
19,ah,tag5
2,rvd,tag9
5,netblt,tag9
12,dsr,tag8
14,argus (deprecated),tag9
8,uti,tag6
12,ipcomp,tag3
11,leaf-1,tag4
0,ifmp,tag9
3,xtp,tag2
3,vmtp,tag5
9,emcon,tag2
19,merit-inp,tag6
4,st,tag8
9,ipv6-opts,tag1
9,ddx,tag7
10,visa,tag2
15,eigrp,tag9
13,bbn-rcc-mon,tag7
9,emcon,tag4
15,encap,tag8
2,aggfrag,tag2
15,gmtp,tag7
4,rsvp,tag1
11,wsn,tag2
12,nsh,tag3
1,skip,tag2
2,mfe-nsp,tag7
5,mpls-in-ip,tag8
14,ippc,tag8
9,ipv6-icmp,tag8
15,sat-expak,tag2
7,scc-sp,tag8
18,scps,tag2
11,ddp,tag2
2,dsr,tag10
9,sun-nd,tag2
16,netblt,tag1
4,idpr-cmtp,tag6
3,min-ipv4,tag1
12,prm,tag3
2,fire,tag4
10,cphb,tag1
13,ippc,tag8
1,larp,tag4
4,a/n,tag4
11,pvp,tag4
11,mux,tag1
18,aggfrag,tag4
11,secure-vmtp,tag3
0,l2tp,tag10
10,aggfrag,tag8
19,eigrp,tag1
6,prm,tag10
7,pgm,tag4
19,leaf-2,tag4
15,sm (deprecated),tag5
4,rsvp,tag4
7,dccp,tag1
4,iatp,tag5
8,aggfrag,tag4
1,swipe (deprecated),tag1
2,vrrp,tag10
10,rvd,tag5
14,rvd,tag2
17,ippc,tag7
16,idrp,tag9
10,idpr,tag9
3,ah,tag7
9,ah,tag6
19,udp,tag4
17,bbn-rcc-mon,tag5
14,rdp,tag2
1,tcf,tag7
4,icmp,tag4
1,trunk-1,tag2
2,iso-tp4,tag1
18,vines,tag6
8,mobility header,tag1
14,sm (deprecated),tag1
19,sat-mon,tag9
11,ptp,tag7
19,wsn,tag6
14,cbt,tag4
0,rsvp,tag7
5,cftp,tag8
10,iatp,tag3
13,xns-idp,tag4
19,scc-sp,tag4
6,secure-vmtp,tag10
18,rsvp,tag3
4,manet,tag9
11,st,tag10
16,tcp,tag10
6,mux,tag5
10,icmp,tag2
8,l2tp,tag3
6,dccp,tag3
10,tcp,tag5
0,ipcv,tag2
11,mux,tag4
2,ipx-in-ip,tag4
13,hmp,tag5
1,ptp,tag9
19,smp,tag5
18,min-ipv4,tag5
11,sat-expak,tag4
2,irtp,tag1
2,xtp,tag6
9,ipv6-icmp,tag5
11,cftp,tag6
3,sdrp,tag7
6,skip,tag9
19,aggfrag,tag1
17,chaos,tag9
17,argus (deprecated),tag2
10,mobility header,tag9
1,wesp,tag9
10,ptp,tag2
7,xnet,tag7
2,sctp,tag2
2,dsr,tag6
4,sprite-rpc,tag1
6,trunk-2,tag10
0,a/n,tag4
0,cbt,tag4
12,prm,tag5
8,trunk-1,tag1
10,mfe-nsp,tag4
8,tp++,tag1
18,pvp,tag3
8,sat-expak,tag8
16,xnet,tag6
7,ptp,tag6
3,stp,tag3
14,pnni,tag1
11,vines,tag2
3,uti,tag1
15,uti,tag3
10,mux,tag2
16,qnx,tag6
4,gmtp,tag8
7,dgp,tag7
3,st,tag9
5,pvp,tag4
7,ipv6-route,tag9
5,hmp,tag5
9,visa,tag6
4,dccp,tag4
14,shim6,tag9
9,dsr,tag6
9,3pc,tag7
7,rohc,tag10
13,sscopmce,tag9
18,eigrp,tag1
11,iso-ip,tag4
14,scc-sp,tag2
19,micp (deprecated),tag7
13,udplite,tag1
9,bbn-rcc-mon,tag5
4,isis over ipv4,tag8
7,fc,tag4
2,icmp,tag4
15,scps,tag10
14,chaos,tag2
7,pvp,tag10
7,aris,tag7
10,srp,tag7
18,ddp,tag6
8,egp,tag3
9,trunk-2,tag5
13,iplt,tag8
19,igp,tag10
18,iso-ip,tag1
5,leaf-2,tag2
16,ippc,tag4
0,leaf-2,tag2
19,nvp-ii,tag5
11,ggp,tag6
17,igp,tag1
14,wb-expak,tag10
11,ethernet,tag2
9,ipcv,tag5
8,nsh,tag3
8,smp,tag9
14,trunk-1,tag4
7,manet,tag1
2,a/n,tag4
19,snp,tag5
12,sat-expak,tag3
2,sm (deprecated),tag4
8,crtp,tag2
16,smp,tag2
19,udp,tag5
8,ipx-in-ip,tag4
13,iatp,tag2
12,xtp,tag10
1,eigrp,tag1
6,crudp,tag6
10,narp,tag5
6,srp,tag5
12,ggp,tag1
14,uti,tag9
12,iptm,tag4
7,pim,tag9
19,dcn-meas,tag6
13,st,tag6
8,qnx,tag9
18,hopopt,tag3
9,sps,tag5
12,chaos,tag1
10,xnet,tag7
0,tp++,tag7
7,swipe (deprecated),tag5
1,gmtp,tag1
5,idrp,tag9
3,qnx,tag5
2,iatp,tag5
13,scps,tag10
10,merit-inp,tag7
14,sdrp,tag4
5,hopopt,tag8
8,tcp,tag6
2,trunk-1,tag10
5,rsvp,tag3
11,rohc,tag7
8,uti,tag5
0,ipx-in-ip,tag9
16,3pc,tag2
4,igmp,tag7
14,idpr-cmtp,tag4
2,sctp,tag1
2,uti,tag9
15,xns-idp,tag10
17,mtp,tag10
13,isis over ipv4,tag3
5,ospfigp,tag10
10,leaf-2,tag10
19,rsvp,tag1
5,wesp,tag6
19,crudp,tag5
3,ipcomp,tag4
11,crtp,tag7
5,xnet,tag4
2,idrp,tag4
15,ipx-in-ip,tag7
1,sprite-rpc,tag2
18,vmtp,tag10
17,mfe-nsp,tag3
8,icmp,tag4
0,eigrp,tag6
14,ah,tag6
14,sun-nd,tag3
11,idrp,tag10
11,bbn-rcc-mon,tag3
16,trunk-2,tag5
9,hopopt,tag2
7,irtp,tag3
11,smp,tag5
12,wsn,tag1
6,pipe,tag8
3,swipe (deprecated),tag10
19,netblt,tag10
10,vines,tag1
8,idrp,tag8
5,3pc,tag9
14,idrp,tag1
8,iso-tp4,tag7
2,manet,tag10
0,narp,tag5
11,micp (deprecated),tag2
11,vines,tag9
13,wesp,tag1
4,esp,tag10
4,sctp,tag8
7,mobility header,tag4
12,visa,tag2
18,ipv6-opts,tag2
0,scps,tag8
2,min-ipv4,tag10
15,udp,tag4
4,vines,tag10
6,cphb,tag10
19,manet,tag10
17,trunk-1,tag2
4,ethernet,tag10
13,st,tag1
18,tcp,tag10
19,ax.25,tag6
6,netblt,tag8
11,idpr-cmtp,tag2
12,cftp,tag9
6,secure-vmtp,tag3
16,ifmp,tag7
9,vmtp,tag3
18,egp,tag3
15,scc-sp,tag2
7,merit-inp,tag4
15,smp,tag7
10,rohc,tag5
12,bna,tag5
4,udplite,tag3
0,isis over ipv4,tag9
13,ipx-in-ip,tag7
17,leaf-2,tag10
16,vines,tag8
17,mobility header,tag3
0,il,tag5
4,ipip,tag9
12,tp++,tag1
6,eigrp,tag2
14,ipv6,tag6
15,udp,tag9
15,visa,tag7
19,gmtp,tag7
6,idpr,tag7
7,snp,tag6
14,i-nlsp,tag1
15,emcon,tag5
16,ipv6,tag4
15,cftp,tag2
18,xns-idp,tag4
15,st,tag10
0,snp,tag6
3,skip,tag1
14,micp (deprecated),tag3
12,narp,tag9
13,wesp,tag10
0,nsfnet-igp,tag7
1,ptp,tag4
1,nsfnet-igp,tag1
3,etherip,tag2
10,uti,tag5
2,narp,tag6
6,i-nlsp,tag2
18,scc-sp,tag5
4,compaq-peer,tag10
12,ah,tag1
5,ethernet,tag6
3,rsvp,tag5
9,manet,tag9
7,ddx,tag3
16,ifmp,tag10
2,fc,tag2
19,rohc,tag10
2,tp++,tag10
7,sm (deprecated),tag6
8,udplite,tag1
13,ipv4,tag7
10,ipv6-nonxt,tag8
4,xns-idp,tag6
16,ipcomp,tag1
17,rohc,tag7
19,snp,tag10
1,idrp,tag1
11,mpls-in-ip,tag5
4,ipv6-route,tag5
19,ah,tag3
13,tp++,tag8
3,ospfigp,tag10
2,hmp,tag10
12,icmp,tag3
16,ipip,tag5
3,iatp,tag10
0,scps,tag10
1,icmp,tag7
11,compaq-peer,tag8
10,uti,tag4
8,cphb,tag9
17,gmtp,tag7
4,stp,tag6
14,scps,tag5
9,pnni,tag8
10,ifmp,tag8
17,igp,tag10
7,ethernet,tag7
3,pnni,tag7
12,xns-idp,tag1
5,idpr,tag6
2,cpnx,tag4
14,wb-expak,tag8
10,nvp-ii,tag6
16,ipx-in-ip,tag6
8,ddp,tag3
14,iso-tp4,tag3
3,sdrp,tag9
17,mpls-in-ip,tag2
6,ipv6-nonxt,tag3
6,crudp,tag1
4,argus (deprecated),tag10
15,xtp,tag9
12,isis over ipv4,tag10
13,ospfigp,tag10
11,rvd,tag6
18,cpnx,tag10
7,ipv6-icmp,tag3
10,i-nlsp,tag6
13,wesp,tag4
19,qnx,tag4
1,ipv4,tag4
9,pipe,tag3
11,pup,tag8
12,prm,tag8
1,pipe,tag6
7,udp,tag2
17,eigrp,tag5
15,encap,tag6
13,ethernet,tag4
16,sctp,tag6
1,xtp,tag1
17,ipv6-icmp,tag1
13,dccp,tag10
18,srp,tag3
15,mpls-in-ip,tag1
8,ipv6-frag,tag8
9,idrp,tag8
10,rdp,tag4
13,skip,tag5
12,leaf-2,tag8
13,vmtp,tag8
15,ipip,tag3
14,udplite,tag2
5,chaos,tag10
14,vines,tag4
11,3pc,tag1
11,tp++,tag7
4,sdrp,tag8
1,hmp,tag4
18,leaf-2,tag8
2,rdp,tag6
19,etherip,tag7
0,idpr,tag2
19,trunk-1,tag8
19,aris,tag1
9,rvd,tag2
15,mobility header,tag5
2,dcn-meas,tag9
3,ipcv,tag5
14,mobility header,tag5
4,pvp,tag4
4,pup,tag4
10,pnni,tag10
18,ipip,tag1
11,smp,tag10
5,3pc,tag2
2,skip,tag3
3,rohc,tag10
18,crtp,tag10
4,ethernet,tag5
9,mpls-in-ip,tag5
3,ippc,tag5
16,tcf,tag6
16,il,tag10
14,ax.25,tag2
17,chaos,tag3
15,mfe-nsp,tag5
8,pnni,tag3
14,fire,tag4
12,sm (deprecated),tag1
12,iso-tp4,tag2
10,aggfrag,tag1
4,nsfnet-igp,tag7
1,a/n,tag5
11,ipv6,tag5
1,rsvp-e2e-ignore,tag10
15,icmp,tag9
18,qnx,tag4
4,smp,tag6
12,irtp,tag9
5,gmtp,tag10
10,pim,tag10
18,bna,tag2
6,icmp,tag9
9,st,tag2
6,ipx-in-ip,tag3
8,mpls-in-ip,tag6
17,netblt,tag8
9,hopopt,tag9
6,ddx,tag6
19,sm (deprecated),tag9
13,merit-inp,tag10
2,mtp,tag8
6,vines,tag10
6,wsn,tag2
17,ifmp,tag2
6,st,tag1
10,hopopt,tag6
2,ipcomp,tag5
10,sprite-rpc,tag2
18,dccp,tag7
16,hip,tag5
18,pipe,tag5
3,argus (deprecated),tag2
18,wb-expak,tag8
9,mfe-nsp,tag10
6,swipe (deprecated),tag6
0,fire,tag3
4,wsn,tag6
13,etherip,tag4
8,ah,tag6
13,irtp,tag7
18,sat-mon,tag7
6,tlsp,tag5
16,esp,tag3
5,dccp,tag4
5,mtp,tag5
17,isis over ipv4,tag7
17,mtp,tag3
14,sm (deprecated),tag4
13,egp,tag7
10,ax.25,tag9
2,compaq-peer,tag3
11,ipcv,tag6
